,pl_hostname,pl_letter,pl_disc,pl_discmethod,ra,dec,pl_trandep,pl_tranflag,pl_orbsmax,pl_radj,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_k2flag,pl_kepflag,pl_facility,st_rad,st_teff,st_optmag,st_mass,st_logg
3311,K2-204,b,2018,Transit,17.382523000000003,-0.51762,,1,,0.272,,,,,7.055784,1,0,K2,1.18,5755.0,13.01,1.01,4.23
3312,K2-205,b,2018,Transit,15.217487,0.425996,,1,,0.17800000000000002,,,,,26.672263,1,0,K2,1.08,5890.0,12.390999999999998,0.95,4.25
3313,K2-206,b,2018,Transit,11.256313,0.5932569999999999,,1,,0.249,,,,,18.294549,1,0,K2,0.76,5043.0,13.1,0.79,4.46
3314,K2-207,b,2018,Transit,11.699703999999999,0.640796,,1,,0.23199999999999998,,,,,12.48749,1,0,K2,0.93,5522.0,13.165999999999999,0.94,4.41
3315,K2-208,b,2018,Transit,20.779097,0.889177,,1,,0.15,,,,,4.190948,1,0,K2,0.86,5582.0,12.503,0.93,4.62
3316,K2-209,b,2018,Transit,14.690681,1.383812,,1,,0.077,,,,,2.080615,1,0,K2,0.71,4720.0,11.205,0.74,4.46
3317,K2-210,b,2018,Transit,17.640936,1.578266,,1,,0.073,,,,,0.570233,1,0,K2,0.85,5396.0,11.535,0.91,4.55
3318,K2-211,b,2018,Transit,21.105953,1.704954,,1,,0.12300000000000001,,,,,0.669558,1,0,K2,0.82,5221.0,13.075,0.88,4.6
3319,K2-212,b,2018,Transit,18.423407,3.096936,,1,,0.213,,,,,9.7954,1,0,K2,0.6,4349.0,13.1,0.62,4.72
3320,K2-213,b,2018,Transit,13.140305,3.507705,,1,,0.135,,,,,8.13087,1,0,K2,1.2,5794.0,11.802999999999999,1.07,4.25
3321,K2-214,b,2018,Transit,14.876076999999999,4.227798,,1,,0.198,,,,,8.596531,1,0,K2,1.12,5768.0,11.805,1.02,4.27
3322,K2-215,b,2018,Transit,18.470087,6.123901999999999,,1,,0.18899999999999997,,,,,8.269648,1,0,K2,0.97,5704.0,12.985999999999999,1.0,4.41
3323,K2-216,b,2018,Transit,11.480249,6.346971,,1,,0.15,,,,,2.174789,1,0,K2,0.67,4591.0,12.475999999999999,0.7,4.59
3324,K2-217,b,2018,Transit,11.298392,6.481562,,1,,0.319,,,,,14.074524,1,0,K2,1.33,5967.0,12.187000000000001,1.1,4.17
3325,K2-218,b,2018,Transit,12.809659,6.84646,,1,,0.22899999999999998,,,,,8.679885,1,0,K2,1.01,5757.0,12.876,1.05,4.45
3326,K2-219,b,2018,Transit,12.845309,8.86764,,1,,0.12,,,,,3.901287,1,0,K2,1.19,5753.0,12.09,1.02,4.23
3327,K2-107,b,2017,Transit,284.98538199999996,-22.293402,,1,0.048,1.44,0.84,0.08,-0.08,1780.0,3.31392,1,0,K2,1.78,6030.0,12.92,1.3,4.07
3328,WASP-53,b,2017,Transit,31.909203,-20.661839,,1,0.041010000000000005,1.074,2.132,0.092,-0.094,1053.0,3.3098443,0,0,Multiple Facilities,0.8,4953.0,,0.84,4.55
3329,WASP-53,c,2017,Transit,31.909203,-20.661839,,0,3.73,,16.35,0.85,-0.82,,2840.0,0,0,Multiple Facilities,0.8,4953.0,,0.84,4.55
3330,WASP-81,b,2017,Transit,304.207886,3.29405,,1,0.039080000000000004,1.429,0.729,0.036,-0.035,1623.0,2.7164762,0,0,Multiple Facilities,1.28,5870.0,,1.08,4.26
3331,TAP 26,b,2017,Radial Velocity,64.715416,17.387936,,0,0.0968,,1.66,0.31,-0.31,,10.79,0,0,Multiple Facilities,1.17,4620.0,,1.04,4.5
3332,K2-108,b,2017,Transit,123.381874,16.419609,,1,0.0573,0.47100000000000003,0.18689,0.01384,-0.01384,1446.0,4.73401,1,0,K2,1.75,5474.0,12.33,1.12,3.99
3333,KELT-16,b,2017,Transit,314.268494,31.661034,1.146,1,0.02044,1.415,2.75,0.16,-0.15,2453.0,0.9689951,0,0,KELT,1.36,6236.0,11.898,1.21,4.25
3334,TRAPPIST-1,e,2017,Transit,346.622013,-5.041274,0.519,1,0.02817,0.08199999999999999,0.00195,0.00182,-0.00182,251.0,6.099615,1,0,Multiple Observatories,0.12,2559.0,18.8,0.08,
3335,TRAPPIST-1,f,2017,Transit,346.622013,-5.041274,0.673,1,0.0371,0.09300000000000001,0.00214,0.00057,-0.00057,219.0,9.20669,1,0,Multiple Observatories,0.12,2559.0,18.8,0.08,
3336,TRAPPIST-1,g,2017,Transit,346.622013,-5.041274,0.782,1,0.0451,0.10099999999999999,0.004220000000000001,0.00277,-0.00277,199.0,12.35294,1,0,Multiple Observatories,0.12,2559.0,18.8,0.08,
3337,TRAPPIST-1,h,2017,Transit,346.622013,-5.041274,0.346,1,,0.067,,,,173.0,18.767,1,0,Multiple Observatories,0.12,2559.0,18.8,0.08,
3338,HATS-22,b,2017,Transit,174.00972,-29.543312,,1,0.05025,0.953,2.74,0.11,-0.11,858.0,4.7228124,0,0,HATSouth,0.69,4803.0,13.455,0.76,4.64
3339,HATS-23,b,2017,Transit,286.36669900000004,-50.067352,,1,0.03397,1.86,1.47,0.072,-0.072,1654.0,2.1605156,0,0,HATSouth,1.2,5780.0,13.901,1.12,4.33
3340,HATS-24,b,2017,Transit,268.89068599999996,-61.747310999999996,,1,0.02547,1.4869999999999999,2.44,0.18,-0.18,2067.0,1.3484954,0,0,HATSouth,1.17,6346.0,12.83,1.21,4.38
3341,Kepler-20,g,2016,Radial Velocity,287.698004,42.338726,,0,0.2055,,0.0628,0.00969,-0.011359999999999999,524.0,34.94,0,1,Multiple Observatories,0.96,5495.0,12.51,0.95,4.45
3342,NGC 2682 Sand 978,b,2017,Radial Velocity,132.82283,11.756299,,0,,,2.18,0.17,-0.17,,511.21,0,0,Multiple Observatories,,4200.0,9.71,1.37,1.8
3343,GJ 3138,b,2017,Radial Velocity,32.295425,-16.339592,,0,0.0197,,0.0056,0.00107,-0.0010400000000000001,,1.22003,0,0,La Silla Observatory,0.5,3717.0,10.98,0.68,
3344,GJ 3138,c,2017,Radial Velocity,32.295425,-16.339592,,0,0.057,,0.01315,0.0019199999999999998,-0.00186,,5.974,0,0,La Silla Observatory,0.5,3717.0,10.98,0.68,
3345,GJ 3138,d,2017,Radial Velocity,32.295425,-16.339592,,0,0.698,,0.03304,0.007240000000000001,-0.0066099999999999996,,257.8,0,0,La Silla Observatory,0.5,3717.0,10.98,0.68,
3346,GJ 3323,b,2017,Radial Velocity,75.48928000000001,-6.946263,,0,0.03282,,0.00636,0.00082,-0.00079,,5.3636,0,0,La Silla Observatory,0.12,3159.0,12.22,0.16,
3347,GJ 3323,c,2017,Radial Velocity,75.48928000000001,-6.946263,,0,0.1264,,0.00727,0.00157,-0.0015400000000000001,,40.54,0,0,La Silla Observatory,0.12,3159.0,12.22,0.16,
3348,GJ 273,b,2017,Radial Velocity,111.85208100000001,5.225785,,0,0.091101,,0.00909,0.00085,-0.00082,,18.6498,0,0,La Silla Observatory,0.29,3382.0,9.872,0.29,
3349,GJ 273,c,2017,Radial Velocity,111.85208100000001,5.225785,,0,0.036467,,0.00371,0.0005,-0.0005,,4.7234,0,0,La Silla Observatory,0.29,3382.0,9.872,0.29,
3350,GJ 3293,d,2017,Radial Velocity,67.14882,-25.169301,,0,0.19394,,0.02391,0.0033,-0.0033,,48.1345,0,0,La Silla Observatory,0.4,3466.0,11.962,0.42,
3351,GJ 3293,e,2017,Radial Velocity,67.14882,-25.169301,,0,0.08208,,0.010320000000000001,0.00201,-0.00201,,13.2543,0,0,La Silla Observatory,0.4,3466.0,11.962,0.42,
3352,Kepler-19,d,2017,Radial Velocity,290.420839,37.851786,,0,,,0.07078999999999999,0.0037799999999999995,-0.01762,,62.95,0,1,Roque de los Muchachos Observatory,0.86,5544.0,11.898,0.94,4.51
3353,Kepler-150,f,2017,Transit,288.234084,40.520905,,1,1.24,0.325,,,,,637.2093,0,1,Kepler,0.94,5560.0,14.985,,4.47
3354,LHS 1140,b,2017,Transit,11.24724,-15.271532,,1,0.0875,0.128,0.020919999999999998,0.00573,-0.00573,230.0,24.73712,0,0,MEarth Project,0.19,3131.0,14.18,0.15,
3355,HIP 67537,b,2017,Radial Velocity,207.580826,-39.900856,,0,4.91,,11.1,0.4,-1.1,,2556.5,0,0,Multiple Observatories,8.69,4985.0,6.44,2.41,2.85
3356,KELT-12,b,2017,Transit,267.64050299999997,36.570232,0.596,1,0.06708,1.78,0.95,0.14,-0.14,1800.0,5.031623,0,0,KELT-North,2.37,6279.0,10.59,1.59,3.89
3357,KELT-11,b,2017,Transit,161.70726000000002,-9.399025,0.269,1,0.06229,1.37,0.195,0.019,-0.018,1712.0,4.736529,0,0,KELT-South,2.72,5370.0,8.037,1.44,3.73
3358,HD 27894,c,2017,Radial Velocity,65.19603000000001,-59.410835,,0,0.198,,0.162,0.011,-0.04,,36.07,0,0,La Silla Observatory,,,9.349,0.8,
3359,HD 27894,d,2017,Radial Velocity,65.19603000000001,-59.410835,,0,5.448,,5.415,0.239,-1.214,,5174.0,0,0,La Silla Observatory,,,9.349,0.8,
3360,TYC 4282-00605-1,b,2017,Radial Velocity,343.871704,62.23918199999999,,0,0.422,,10.78,0.12,-0.12,,101.54,0,0,Roque de los Muchachos Observatory,16.21,4300.0,10.58,0.97,2.0
3361,HIP 65426,b,2017,Imaging,201.150406,-51.504459000000004,,0,92.0,1.5,9.0,3.0,-3.0,1500.0,,0,0,Paranal Observatory,1.77,8840.0,6.982,1.96,
3362,K2-131,b,2017,Transit,182.751556,-9.765217999999999,,1,,0.161,0.02045,0.00503,-0.00503,,0.3693038,1,0,K2,0.81,5200.0,12.115,0.84,4.62
3363,GJ 1148,c,2017,Radial Velocity,175.435974,42.751971999999995,,0,0.912,,0.21414,0.01545,-0.00689,,532.58,0,0,Calar Alto Observatory,,,11.92,,
3364,KELT-20,b,2017,Transit,294.661407,31.219225,1.309,1,0.0542,1.7409999999999999,3.382,,,2262.0,3.4741085,0,0,KELT-North,1.56,8720.0,7.58,1.76,4.29
3365,HD 30177,c,2016,Radial Velocity,70.476555,-58.020756000000006,,0,9.89,,7.6,3.1,-3.1,,11613.0,0,0,Multiple Observatories,,5580.0,8.374,0.99,4.41
3366,HD 4732,c,2012,Radial Velocity,12.308117,-24.136671,,0,4.6,,2.37,0.38,-0.38,,2732.0,0,0,Multiple Observatories,5.4,4959.0,5.89,1.74,3.16
3367,K2-11,b,2015,Transit,169.042007,1.9868400000000002,0.07,1,0.2257,0.674,,,,734.0,39.93767,1,0,K2,5.15,5433.0,13.386,1.35,
3368,K2-16,c,2015,Transit,175.09726,4.55734,,1,0.1229,0.22699999999999998,,,,485.0,19.07863,1,0,K2,0.66,4742.0,14.67,0.68,4.51
3369,K2-6,b,2015,Transit,178.192261,-1.198477,0.068,1,0.1898,0.223,,,,615.0,30.94191,1,0,K2,0.96,5850.0,12.654000000000002,0.97,
3370,KELT-1,b,2012,Transit,0.362142,39.383808,0.6086,1,0.024659999999999998,1.11,27.23,0.5,-0.48,,1.217514,0,0,KELT,1.46,6518.0,10.700999999999999,1.32,
3371,KIC 10001893,d,2014,Orbital Brightness Modulation,287.389188,46.984489,,0,,,,,,,0.81161,0,1,Kepler,,27500.0,15.845999999999998,,5.35
3372,Kepler-100,c,2014,Transit,291.385979,41.990272999999995,,1,,0.196,,,,,12.8159,0,1,Kepler,1.49,5825.0,11.197000000000001,1.08,4.12
3373,Kepler-102,f,2014,Transit,281.482749,47.208031,,1,,0.079,,,,,27.4536,0,1,Kepler,0.76,4909.0,11.492,0.81,4.58
3374,Kepler-1144,b,2016,Transit,290.043293,47.257977000000004,,1,,0.17800000000000002,,,,,17.14647302,0,1,Kepler,0.96,5753.0,14.940999999999999,0.98,4.47
3375,Kepler-1149,b,2016,Transit,294.18926,45.151577,,1,,0.128,,,,,3.73089898,0,1,Kepler,1.01,5833.0,14.966,1.02,4.43
3376,Kepler-1153,b,2016,Transit,289.147217,45.866181,,1,,0.154,,,,,1.75583533,0,1,Kepler,0.88,5470.0,15.758,0.91,4.52
3377,Kepler-1157,b,2016,Transit,283.121049,43.525642,,1,,0.09699999999999999,,,,,4.45743164,0,1,Kepler,0.71,4679.0,14.374,0.76,4.62
3378,Kepler-1162,b,2016,Transit,283.29213,45.434115999999996,,1,,0.19699999999999998,,,,,32.5637069,0,1,Kepler,0.84,5390.0,15.48,0.89,4.54
3379,Kepler-1166,b,2016,Transit,290.348519,50.902854999999995,,1,,0.151,,,,,33.2406882,0,1,Kepler,0.86,5446.0,14.477,0.9,4.53
3380,Kepler-1171,b,2016,Transit,294.958925,38.591578000000005,,1,,0.228,,,,,1.44259224,0,1,Kepler,1.95,7044.0,11.558,1.58,4.05
3381,Kepler-1176,b,2016,Transit,297.91972799999996,45.274162,,1,,0.21899999999999997,,,,,24.1738579,0,1,Kepler,1.02,5844.0,15.056,1.01,4.42
3382,Kepler-1180,b,2016,Transit,295.88751,43.156063,,1,,0.17800000000000002,,,,,16.8601286,0,1,Kepler,1.14,6077.0,14.989,1.09,4.36
3383,Kepler-1185,b,2016,Transit,287.241174,39.332757,,1,,0.11900000000000001,,,,,104.3518976,0,1,Kepler,0.87,5622.0,12.57,0.96,4.54
3384,Kepler-1224,b,2016,Transit,286.625763,37.537304,,1,,0.11900000000000001,,,,,13.32351601,0,1,Kepler,1.22,6155.0,12.867,1.18,4.34
3385,Kepler-1229,b,2016,Transit,297.486691,46.996716,,1,,0.125,,,,,86.828989,0,1,Kepler,0.51,3784.0,15.474,0.54,4.75
3386,Kepler-1234,b,2016,Transit,287.522025,51.375859999999996,,1,,0.251,,,,,11.94014029,0,1,Kepler,0.76,4967.0,15.912,0.8,4.59
3387,Kepler-1238,b,2016,Transit,297.905795,40.162858,,1,,0.172,,,,,4.14787559,0,1,Kepler,1.48,6386.0,14.725,1.3,4.21
3388,Kepler-1243,b,2016,Transit,294.009462,42.880772,,1,,0.156,,,,,16.8320729,0,1,Kepler,0.94,5667.0,14.834000000000001,0.96,4.48
3389,Kepler-1247,b,2016,Transit,294.533553,46.618271,,1,,0.20800000000000002,,,,,13.71220213,0,1,Kepler,0.82,5303.0,15.935,0.86,4.55
3390,Kepler-1251,b,2016,Transit,292.11515299999996,49.256428,,1,,0.16399999999999998,,,,,45.0904643,0,1,Kepler,0.89,5545.0,14.975999999999999,0.92,4.51
3391,NGTS-1,b,2017,Transit,82.714378,-36.630787,,1,0.0326,1.33,0.812,0.066,-0.075,790.0,2.647298,0,0,Paranal Observatory,0.57,3916.0,15.524000000000001,0.62,4.71
3392,K2-136,b,2017,Transit,67.41246,22.882721,,1,,0.08800000000000001,,,,553.0,7.975292,1,0,K2,0.66,4499.0,,0.74,4.66
3393,K2-136,c,2017,Transit,67.41246,22.882721,,1,,0.26,,,,425.0,17.307137,1,0,K2,0.66,4499.0,,0.74,4.66
3394,K2-136,d,2017,Transit,67.41246,22.882721,,1,,0.129,,,,373.0,25.575065,1,0,K2,0.66,4499.0,,0.74,4.66
3395,K2-137,b,2017,Transit,186.870728,-6.195224,,1,0.0058,0.079,0.5,,,1471.0,0.179715,1,0,K2,0.44,3492.0,15.498,0.46,4.82
3396,Kepler-1652,b,2017,Transit,294.366085,49.915058,0.0977,1,0.1654,0.14300000000000002,,,,268.0,38.09722,0,1,Kepler,0.38,3638.0,15.931,0.4,4.88
3397,Kepler-1653,b,2017,Transit,296.45775499999996,41.266024,0.0665,1,0.4706,,,,,284.0,140.2524,0,1,Kepler,0.69,4807.0,15.429,0.72,4.62
3398,Ross 128,b,2017,Radial Velocity,176.93498200000002,0.804563,,0,0.0496,,0.0044,0.00066,-0.00066,301.0,9.8658,1,0,La Silla Observatory,0.2,3192.0,11.15,0.17,
3399,K2-139,b,2017,Transit,289.066528,-17.910688,,1,0.179,0.8079999999999999,0.387,0.083,-0.075,565.0,28.38236,1,0,K2,0.86,5340.0,11.652999999999999,0.92,4.5
3400,HD 176986,b,2017,Radial Velocity,285.774475,-11.043925999999999,,0,0.06296,,0.01806,0.0020800000000000003,-0.0020800000000000003,,6.4898,0,0,Multiple Observatories,0.78,4931.0,8.42,0.79,4.44
3401,HD 176986,c,2017,Radial Velocity,285.774475,-11.043925999999999,,0,0.11878,,0.02888,0.00305,-0.00305,,16.8191,0,0,Multiple Observatories,0.78,4931.0,8.42,0.79,4.44
3402,K2-140,b,2017,Transit,188.13734399999998,-9.60764,,1,0.0591,1.095,1.019,0.07,-0.07,1114.0,6.5693,1,0,K2,0.99,5654.0,12.624,1.0,4.45
3403,HD 147379,b,2017,Radial Velocity,244.17811600000002,67.238846,,0,0.3193,,0.07771,0.00566,-0.00755,,86.54,0,0,Calar Alto Observatory,0.57,4090.0,8.6,0.58,
3404,K2-138,b,2017,Transit,348.949036,-10.849696,,1,0.0338,0.14,,,,,2.35322,1,0,K2,0.86,5378.0,12.21,0.93,4.59
3405,K2-138,c,2017,Transit,348.949036,-10.849696,,1,0.044539999999999996,0.225,,,,,3.55987,1,0,K2,0.86,5378.0,12.21,0.93,4.59
3406,K2-138,d,2017,Transit,348.949036,-10.849696,,1,0.05882999999999999,0.237,,,,,5.40478,1,0,K2,0.86,5378.0,12.21,0.93,4.59
3407,K2-138,e,2017,Transit,348.949036,-10.849696,,1,0.07807,0.294,,,,,8.26144,1,0,K2,0.86,5378.0,12.21,0.93,4.59
3408,K2-138,f,2017,Transit,348.949036,-10.849696,,1,0.1043,0.251,,,,,12.75759,1,0,K2,0.86,5378.0,12.21,0.93,4.59
3409,K2-141,b,2018,Transit,350.916534,-1.189274,,1,,0.135,0.01598,0.0012900000000000001,-0.0012900000000000001,,0.2803244,1,0,K2,0.68,4599.0,11.389000000000001,0.71,4.62
3410,K2-141,c,2018,Transit,350.916534,-1.189274,,1,,0.624,0.023280000000000002,,,,7.7485,1,0,K2,0.68,4599.0,11.389000000000001,0.71,4.62
3411,HD 238914,b,2018,Radial Velocity,279.584229,59.253856999999996,,0,5.7,,6.0,2.7,-2.7,,4100.0,0,0,Multiple Observatories,12.73,4769.0,8.79,1.47,2.37
3412,TYC 3318-01333-1,b,2018,Radial Velocity,45.582458,49.74416,,0,1.414,,3.42,0.35,-0.35,,562.0,0,0,Multiple Observatories,5.9,4776.0,,1.19,2.97
3413,K2-156,b,2018,Transit,182.70018000000002,-6.294205000000001,,1,,0.102,,,,,0.813149,1,0,K2,0.62,4460.0,13.424000000000001,0.64,4.68
3414,K2-157,b,2018,Transit,183.751343,-5.7819910000000005,,1,,0.094,,,,,0.365257,1,0,K2,0.88,5456.0,12.823,0.94,4.55
3415,K2-158,b,2018,Transit,179.939987,-5.721709,,1,,0.235,,,,,10.062106,1,0,K2,0.89,5489.0,11.774000000000001,0.93,4.46
3416,K2-159,b,2018,Transit,180.54089399999998,-3.5807230000000003,,1,,0.19699999999999998,,,,,12.421078,1,0,K2,0.83,5419.0,11.994000000000002,0.89,4.57
3417,K2-160,b,2018,Transit,184.054581,-3.553082,,1,,0.284,,,,,3.705871,1,0,K2,0.91,5649.0,12.649000000000001,0.98,4.61
3418,K2-161,b,2018,Transit,183.793839,-3.4956120000000004,,1,,0.546,,,,,9.283188,1,0,K2,2.57,4972.0,12.630999999999998,0.99,3.63
3419,K2-162,b,2018,Transit,186.03866599999998,-1.111351,,1,,0.133,,,,,9.457747,1,0,K2,0.73,4885.0,12.3,0.78,4.71
3420,Kepler-1254,d,2016,Transit,285.173326,48.770042,,1,,0.11699999999999999,,,,,5.72717226,0,1,Kepler,0.75,4985.0,15.311,0.78,4.59
3421,Kepler-1258,b,2016,Transit,285.404941,49.994747,,1,,0.077,,,,,0.98494017,0,1,Kepler,0.99,5839.0,13.835,0.99,4.45
3422,Kepler-1263,b,2016,Transit,286.48365099999995,46.752617,,1,,0.102,,,,,4.55139967,0,1,Kepler,0.8,5213.0,15.035,0.84,4.56
3423,Kepler-1268,b,2016,Transit,287.838481,43.153236,,1,,0.18100000000000002,,,,,40.9903986,0,1,Kepler,1.09,5904.0,15.272,1.06,4.38
3424,Kepler-1272,b,2016,Transit,285.219843,38.805878,,1,,0.21100000000000002,,,,,51.1309704,0,1,Kepler,1.09,5926.0,14.423,1.06,4.39
3425,Kepler-1309,b,2016,Transit,298.735235,40.764155,,1,,0.21100000000000002,,,,,28.8432647,0,1,Kepler,0.8,5235.0,15.652000000000001,0.85,4.56
3426,Kepler-1312,b,2016,Transit,292.971241,41.035764,,1,,0.187,,,,,5.44832529,0,1,Kepler,0.92,5719.0,12.43,0.99,4.51
3427,Kepler-1317,b,2016,Transit,291.611881,42.115971,,1,,0.139,,,,,0.56887443,0,1,Kepler,0.79,5144.0,15.23,0.83,4.57
3428,Kepler-1321,c,2016,Transit,294.528593,46.640962,,1,,0.214,,,,,2.22649109,0,1,Kepler,0.53,4094.0,16.835,0.54,4.73
3429,Kepler-1325,b,2016,Transit,285.017227,42.085384000000005,,1,,0.255,,,,,33.8786838,0,1,Kepler,0.91,5550.0,15.16,0.93,4.5
3430,Kepler-1330,b,2016,Transit,290.57673700000004,39.956893,,1,,0.147,,,,,10.10769068,0,1,Kepler,0.94,5608.0,15.017000000000001,0.97,4.48
3431,Kepler-1335,b,2016,Transit,284.838408,42.070431,,1,,0.129,,,,,6.26406846,0,1,Kepler,0.74,4903.0,15.329,0.77,4.6
3432,Kepler-1338,b,2016,Transit,284.04233500000004,41.699139,,1,,0.08199999999999999,,,,,0.93511806,0,1,Kepler,1.05,5909.0,13.615,1.04,4.41
3433,Kepler-1343,b,2016,Transit,294.294533,50.725376000000004,,1,,0.172,,,,,3.35183158,0,1,Kepler,0.93,5759.0,15.526,0.95,4.48
3434,Kepler-1348,b,2016,Transit,292.08746,49.788765000000005,,1,,0.17300000000000001,,,,,27.5722742,0,1,Kepler,1.04,5911.0,14.718,1.04,4.42
3435,Kepler-1351,b,2016,Transit,293.60872,42.197678,,1,,0.057999999999999996,,,,,0.91614077,0,1,Kepler,0.67,4439.0,14.107000000000001,0.7,4.64
3436,Kepler-138,b,2014,Transit,290.381547,43.292972999999996,,1,,0.047,0.00021,0.00018999999999999998,-0.00011999999999999999,,10.3126,0,1,Kepler,0.44,3841.0,12.925,0.52,4.89
3437,HIP 41378,e,2016,Transit,126.61604299999999,10.080378,,1,,0.49200000000000005,,,,,131.0,1,0,K2,1.4,6199.0,8.93,1.15,4.18
3438,HIP 41378,f,2016,Transit,126.61604299999999,10.080378,,1,,0.91,,,,,324.0,1,0,K2,1.4,6199.0,8.93,1.15,4.18
3439,NGC 2682 YBP 401,b,2016,Radial Velocity,132.82936,11.67102,,0,,,0.46,0.05,-0.05,,4.087,0,0,La Silla Observatory,,6165.0,13.7,1.14,4.3
3440,OGLE-2015-BLG-0954L,b,2016,Microlensing,270.184333,-28.660889,,0,1.2,,3.9,1.4,-1.4,,,0,0,KMTNet,,,,0.33,
3441,K2-42,b,2016,Transit,176.665726,-5.171913,,1,0.0617,0.192,,,,,6.68796,1,0,K2,0.64,4613.0,15.023,0.7,4.66
3442,K2-43,b,2016,Transit,169.117142,-3.9754400000000003,,1,0.038,0.424,,,,,3.471341,1,0,K2,0.59,3889.72,15.595999999999998,0.6,
3443,K2-44,b,2016,Transit,174.011627,-2.520881,,1,0.0651,0.243,,,,,5.65688,1,0,K2,1.58,5912.0,12.189,1.15,4.1
3444,K2-45,b,2016,Transit,169.632874,-1.77413,,1,0.0224,0.599,,,,,1.7292684,1,0,K2,0.45,4103.0,15.78,0.5,4.82
3445,K2-46,b,2016,Transit,174.26634199999998,-0.9072610000000001,,1,0.13821,0.183,,,,,19.1541,1,0,K2,1.29,6256.0,12.029000000000002,0.96,4.2
3446,K2-47,b,2016,Transit,168.582596,2.780711,,1,0.1779,0.16899999999999998,,,,,31.6372,1,0,K2,0.76,5054.0,14.085,0.75,4.54
3447,K2-163,b,2018,Transit,182.329346,-0.5390550000000001,,1,,0.22,,,,,6.673117,1,0,K2,0.76,4937.0,13.129000000000001,0.83,4.71
3448,K2-164,b,2018,Transit,171.93367,-0.06284,,1,,0.29,,,,,17.355066,1,0,K2,2.2,5791.0,11.235,1.18,3.81
3449,K2-165,b,2018,Transit,184.90033,0.968397,,1,,0.114,,,,,2.354992,1,0,K2,0.8,5185.0,11.331,0.83,4.46
3450,K2-165,c,2018,Transit,184.90033,0.968397,,1,,0.139,,,,,4.382745,1,0,K2,0.8,5185.0,11.331,0.83,4.46
3451,K2-165,d,2018,Transit,184.90033,0.968397,,1,,0.23600000000000002,,,,,14.101361,1,0,K2,0.8,5185.0,11.331,0.83,4.46
3452,K2-166,b,2018,Transit,185.188293,2.282436,,1,,0.163,,,,,8.527219,1,0,K2,1.2,5922.0,12.074000000000002,1.07,4.24
3453,K2-167,b,2018,Transit,336.575775,-18.011171,,1,,0.252,,,,,9.977481,1,0,K2,1.83,5908.0,8.238999999999999,1.02,3.88
3454,K2-168,b,2018,Transit,333.109894,-16.341755,,1,,0.191,,,,,15.853989,1,0,K2,0.87,5554.0,12.290999999999999,0.91,4.46
3455,Kepler-804,c,2016,Transit,293.37227,44.785137,,1,,0.102,,,,,9.65185017,0,1,Kepler,1.05,5817.0,13.749,1.01,4.4
3456,Kepler-809,b,2016,Transit,289.083643,48.018131,,1,,0.26899999999999996,,,,,55.63934,0,1,Kepler,0.98,5734.0,14.755,0.99,4.45
3457,Kepler-814,b,2016,Transit,284.910486,48.431644,,1,,0.18899999999999997,,,,,6.1469851,0,1,Kepler,1.22,6162.0,14.706,1.15,4.33
3458,Kepler-855,b,2016,Transit,295.09499,43.537586,,1,,0.745,,,,,7.8866311,0,1,Kepler,1.03,5835.0,15.014000000000001,1.03,4.42
3459,Kepler-860,b,2016,Transit,295.577265,46.254742,,1,,0.289,,,,,5.10137945,0,1,Kepler,1.06,5836.0,15.455,1.04,4.4
3460,Kepler-865,b,2016,Transit,297.724283,43.527435,,1,,0.222,,,,,14.16399294,0,1,Kepler,0.92,5570.0,14.48,0.93,4.49
3461,Kepler-869,b,2016,Transit,289.424591,50.994122,,1,,0.322,,,,,40.4287755,0,1,Kepler,0.95,5664.0,14.982000000000001,0.97,4.47
3462,Kepler-874,b,2016,Transit,294.95686,43.014328000000006,,1,,0.35200000000000004,,,,,40.0686727,0,1,Kepler,1.13,6020.0,14.683,1.09,4.37
3463,Kepler-879,b,2016,Transit,295.806573,50.909797999999995,,1,,0.22899999999999998,,,,,33.3855938,0,1,Kepler,1.02,5792.0,14.264000000000001,1.02,4.42
3464,Kepler-883,b,2016,Transit,286.433673,50.300327,,1,,0.159,,,,,12.98495573,0,1,Kepler,1.09,6116.0,13.029000000000002,1.06,4.4
3465,Kepler-917,b,2016,Transit,299.05126,47.949284000000006,,1,,0.17,,,,,2.97041437,0,1,Kepler,0.76,5418.0,15.759,0.8,4.58
3466,Kepler-920,c,2016,Transit,284.29694900000004,49.158676,,1,,0.33899999999999997,,,,,100.8274113,0,1,Kepler,0.85,5403.0,15.28,0.89,4.54
3467,Kepler-925,b,2016,Transit,290.106539,40.490657,,1,,0.209,,,,,33.8678531,0,1,Kepler,0.72,4673.0,15.81,0.77,4.62
3468,Kepler-930,b,2016,Transit,298.314444,42.247434000000005,,1,,0.19,,,,,71.4517775,0,1,Kepler,1.4,6335.0,13.780999999999999,1.25,4.24
3469,Kepler-935,b,2016,Transit,295.02166800000003,46.619217,,1,,0.12,,,,,4.88083852,0,1,Kepler,0.73,4830.0,14.925,0.78,4.61
3470,Kepler-938,b,2016,Transit,294.789143,46.983990000000006,,1,,0.198,,,,,52.6298417,0,1,Kepler,0.89,5533.0,15.004000000000001,0.92,4.51
3471,Kepler-94,b,2014,Transit,281.194747,47.497147999999996,,1,,0.313,0.034,0.004,-0.004,,2.50806,0,1,Kepler,0.76,4781.0,12.895,0.81,4.59
